WH_capacity_size,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton,wh_age,Location_Urban,Zone_North,Zone_South,Zone_West,Regional_Zone_Zone 2,Regional_Zone_Zone 3,Regional_Zone_Zone 4,Regional_Zone_Zone 5,Regional_Zone_Zone 6,Owner_Type_Company Owned,Owner_Type_Rented
1,5,3,2,5118,54,0,0,0,179,22.0,25,1,1,6,15,33090,14.0,1,0,1,0,0,0,0,0,1,0,1
2,5,0,2,6377,25,0,0,1,247,25.0,9,0,3,5,11,11121,6.0,0,0,0,1,0,0,1,0,0,1,0
2,5,0,4,4561,37,0,0,0,222,24.0,4,1,4,1,19,5111,14.0,0,0,0,1,0,1,0,0,0,1,0
2,7,0,2,5127,27,0,0,1,146,24.0,4,0,3,3,26,4147,4.0,0,1,0,0,0,0,1,0,0,1,0
3,3,0,4,4931,28,0,0,1,137,27.0,27,0,2,2,6,37112,17.0,0,1,0,0,0,0,0,0,1,0,1
2,4,0,2,4907,17,0,1,1,125,33.0,19,0,4,2,12,24075,10.0,0,1,0,0,1,0,0,0,0,1,0
2,0,0,2,5671,25,0,0,1,91,27.0,20,0,5,3,1,25144,14.0,0,0,0,1,1,0,0,0,0,1,0
2,1,2,3,4918,27,0,0,1,99,30.0,21,0,5,6,27,26099,14.0,0,1,0,0,0,1,0,0,0,1,0
3,5,1,4,4083,45,0,0,1,55,32.0,5,0,4,2,23,6087,3.0,0,0,0,1,0,0,0,0,1,1,0
2,3,1,3,4555,39,0,0,1,242,30.0,15,0,5,2,22,19149,17.0,0,0,1,0,1,0,0,0,0,1,0
2,8,0,4,4192,23,0,0,1,108,35.0,19,1,3,3,26,23137,14.0,0,0,0,1,0,0,1,0,0,0,1
2,1,1,3,5359,68,0,0,1,269,28.0,35,1,1,2,19,46077,14.0,0,0,0,1,0,1,0,0,0,0,1
2,8,0,5,5118,69,0,0,0,254,45.0,13,0,5,2,11,18062,4.0,0,0,0,1,0,0,1,0,0,1,0
3,2,2,4,4484,42,0,0,1,225,45.0,10,0,5,6,24,13137,14.0,0,1,0,0,0,0,0,1,0,1,0
3,1,0,5,3406,42,0,0,1,176,25.0,35,0,1,2,14,48089,14.0,0,0,0,0,0,0,0,1,0,0,1
2,4,0,3,4861,23,0,0,0,236,24.0,5,1,3,2,27,6069,14.0,0,0,1,0,0,1,0,0,0,0,1
2,6,1,4,8074,58,0,0,0,100,21.0,11,1,1,2,26,14130,14.0,0,0,0,1,0,0,1,0,0,1,0
2,1,0,4,5068,19,1,0,1,151,32.0,12,0,2,1,26,17073,14.0,0,1,0,0,0,0,1,0,0,1,0
3,3,0,2,4460,35,0,0,0,198,28.0,4,1,5,2,10,5121,4.0,0,0,0,1,0,0,0,1,0,0,1
3,0,1,4,4347,44,0,0,0,229,27.0,24,0,3,3,28,28140,14.0,1,1,0,0,0,0,0,0,1,0,1
2,6,0,5,4018,58,0,0,0,98,29.0,20,1,1,3,1,25080,15.0,0,1,0,0,1,0,0,0,0,0,1
1,2,1,4,6007,24,0,0,1,263,56.0,33,1,1,4,3,44126,14.0,0,0,0,1,0,0,0,0,0,1,0
2,8,3,4,5299,45,0,0,1,155,35.0,22,1,5,4,12,29129,19.0,0,1,0,0,1,0,0,0,0,0,1
3,1,0,4,5066,24,1,0,1,195,34.0,35,1,2,6,5,50147,14.0,0,1,0,0,0,0,0,1,0,0,1
2,2,0,3,5070,66,0,0,0,261,13.0,25,1,2,4,12,33058,14.0,0,0,0,1,1,0,0,0,0,0,1
3,5,0,2,3711,66,0,0,1,170,34.0,5,1,4,2,25,6092,7.0,0,0,0,1,0,0,0,1,0,1,0
2,3,2,2,8080,21,1,0,1,157,33.0,18,0,3,6,27,20138,14.0,0,0,1,0,0,1,0,0,0,1,0
2,8,1,2,8775,44,0,0,1,266,55.0,27,0,4,2,1,32144,24.0,0,0,0,1,1,0,0,0,0,1,0
2,6,0,2,4470,36,0,0,0,127,22.0,28,0,4,2,19,35082,16.0,0,0,1,0,0,1,0,0,0,0,1
2,1,0,1,5962,48,0,0,0,136,22.0,18,0,4,2,11,20115,14.0,0,0,1,0,0,0,1,0,0,0,1
2,5,0,2,4582,65,0,0,0,93,22.0,12,0,3,6,1,14092,14.0,0,0,1,0,1,0,0,0,0,1,0
1,1,2,2,4971,62,0,0,1,193,34.0,15,1,3,2,2,19131,14.0,0,0,1,0,0,0,0,0,1,0,1
2,8,0,4,3233,50,0,0,0,268,27.0,29,0,4,5,26,37143,19.0,0,1,0,0,0,0,1,0,0,0,1
3,3,0,3,4565,50,0,0,1,245,31.0,20,0,2,1,23,28058,10.0,0,0,0,1,0,0,0,0,1,0,1
3,6,1,3,4637,62,0,0,0,221,23.0,15,0,2,3,29,18120,14.0,0,0,0,1,0,0,0,0,1,0,1
1,2,0,2,4552,52,0,1,1,94,28.0,38,0,5,6,9,52151,14.0,1,0,1,0,0,0,0,0,1,1,0
3,0,3,4,4937,56,0,0,1,259,26.0,5,0,3,3,4,6056,14.0,0,1,0,0,0,0,0,0,1,0,1
1,7,1,2,4858,25,0,0,0,82,21.0,11,0,3,2,15,14075,11.0,0,1,0,0,0,0,0,0,1,1,0
2,7,2,5,5210,70,0,0,1,153,34.0,25,0,3,4,12,28130,14.0,0,0,0,1,1,0,0,0,0,1,0
1,5,3,3,9123,61,1,0,1,171,44.0,14,1,1,3,30,19118,14.0,0,1,0,0,0,0,0,0,0,1,0
3,5,0,2,4763,59,0,0,1,165,31.0,5,0,2,3,23,6149,5.0,0,1,0,0,0,0,0,0,1,0,1
2,8,1,4,5011,67,0,0,1,155,23.0,38,1,1,5,22,51093,19.0,0,1,0,0,1,0,0,0,0,0,1
2,5,0,2,4842,55,1,0,1,178,28.0,33,0,3,2,32,41134,21.0,0,0,1,0,1,0,0,0,0,0,1
3,1,0,4,4343,53,0,0,1,137,34.0,21,0,5,5,6,27068,14.0,0,0,0,1,0,0,0,0,1,1,0
2,1,0,2,5501,64,0,0,0,186,26.0,18,0,2,4,1,22122,14.0,0,0,1,0,1,0,0,0,0,0,1
3,4,0,2,5182,52,0,0,1,236,29.0,33,1,1,2,24,46100,19.0,0,1,0,0,0,0,0,1,0,1,0
2,4,0,2,7367,15,0,0,1,185,27.0,9,1,1,1,27,13059,6.0,1,1,0,0,0,1,0,0,0,0,1
2,3,0,4,4200,68,1,0,1,179,31.0,22,1,1,4,26,31119,22.0,0,1,0,0,0,0,1,0,0,1,0
3,6,0,4,3511,32,0,0,0,205,17.0,20,0,3,6,23,23083,16.0,0,1,0,0,0,0,0,0,1,0,1
3,4,2,4,3789,36,0,1,1,137,28.0,22,0,3,6,28,26072,14.0,0,1,0,0,0,0,0,0,1,1,0
3,6,0,2,3508,33,0,0,1,249,30.0,12,1,3,2,14,14121,14.0,0,1,0,0,0,0,0,1,0,1,0
3,7,0,3,4822,67,0,0,0,126,23.0,30,0,2,2,6,40106,23.0,1,1,0,0,0,0,0,0,1,0,1
2,7,2,2,5038,68,0,0,1,176,28.0,18,1,1,4,19,23131,15.0,0,0,1,0,0,1,0,0,0,0,1
3,3,0,3,4624,36,0,0,1,124,48.0,23,1,5,5,29,32135,15.0,1,1,0,0,0,0,0,0,1,1,0
3,0,3,3,5794,37,0,0,1,246,22.0,11,0,4,3,4,12086,14.0,0,1,0,0,0,0,0,0,1,1,0
1,8,0,3,4803,70,0,1,1,187,28.0,9,0,5,2,31,11104,6.0,0,1,0,0,0,0,0,0,0,1,0
2,2,0,3,4287,15,0,0,0,136,17.0,22,0,4,5,1,26061,14.0,0,0,0,1,1,0,0,0,0,0,1
3,0,0,3,3960,36,0,0,0,91,19.0,24,0,1,2,10,30116,14.0,0,0,0,1,0,0,0,1,0,0,1
1,0,3,2,6907,67,1,1,1,146,29.0,5,0,2,2,2,7071,14.0,0,0,1,0,0,0,0,0,1,0,1
3,8,1,3,3467,19,0,0,0,85,27.0,16,1,1,5,6,21087,15.0,0,0,0,1,0,0,0,0,1,0,1
3,8,1,4,5732,63,0,0,1,218,27.0,19,1,1,6,29,24081,21.0,0,1,0,0,0,0,0,0,1,1,0
3,6,0,2,5231,47,0,0,1,162,28.0,27,0,2,5,17,34071,14.0,0,1,0,0,0,0,0,1,0,1,0
2,5,2,2,5044,27,1,1,1,258,38.0,16,1,2,6,11,21118,14.0,1,0,0,1,0,0,1,0,0,0,1
2,7,0,3,3491,28,0,0,0,169,20.0,16,0,5,3,19,20147,16.0,0,1,0,0,0,1,0,0,0,0,1
2,8,0,5,6294,68,0,0,1,84,29.0,28,0,4,2,27,35069,20.0,0,0,0,0,0,1,0,0,0,1,0
1,7,2,2,4402,57,0,0,1,217,38.0,7,1,1,2,9,9091,14.0,0,0,1,0,0,0,0,0,1,0,1
2,8,1,4,4816,59,0,0,0,203,14.0,10,0,5,2,32,13141,9.0,0,0,1,0,1,0,0,0,0,0,1
1,7,0,4,5295,45,0,0,1,133,30.0,15,1,5,2,2,19115,14.0,0,0,1,0,0,0,0,0,1,1,0
2,0,0,2,3769,44,0,0,0,101,22.0,25,0,2,5,1,32100,14.0,0,0,1,0,1,0,0,0,0,1,0
3,0,0,3,4612,38,0,0,1,248,29.0,7,0,2,1,28,8066,14.0,0,1,0,0,0,0,0,0,1,1,0
1,3,0,4,6353,38,0,1,0,149,22.0,23,1,3,3,21,30119,22.0,0,0,1,0,0,0,0,0,0,0,1
2,1,0,2,3125,21,0,0,0,72,17.0,5,0,5,6,27,7146,14.0,0,1,0,0,0,1,0,0,0,0,1
3,0,0,2,4309,21,0,0,1,209,40.0,35,0,1,6,10,47067,14.0,0,0,1,0,0,0,0,1,0,1,0
2,4,4,2,4872,44,0,0,0,243,37.0,10,1,4,5,26,12097,10.0,0,1,0,0,0,0,1,0,0,0,1
3,1,1,3,6722,49,0,0,1,67,34.0,22,0,3,2,17,26082,14.0,0,1,0,0,0,0,0,1,0,0,1
3,7,0,3,5347,34,0,0,1,125,32.0,31,1,1,2,23,40113,19.0,0,0,1,0,0,0,0,0,1,0,1
2,8,1,2,3818,50,0,0,1,196,25.0,9,1,1,5,19,12138,10.0,0,0,1,0,0,1,0,0,0,1,0
2,5,0,2,4714,55,0,0,0,139,25.0,11,1,1,6,27,16126,6.0,0,0,1,0,0,1,0,0,0,1,0
3,6,1,5,5856,51,0,0,1,223,39.0,5,1,1,2,25,7102,14.0,0,0,0,1,0,0,0,1,0,1,0
2,3,5,2,5886,53,0,0,0,128,23.0,16,1,2,2,32,21133,14.0,0,0,1,0,1,0,0,0,0,0,1
2,6,0,4,5541,35,0,0,1,200,32.0,21,1,1,3,26,30069,11.0,0,1,0,0,0,0,1,0,0,1,0
3,1,1,2,3933,40,0,0,1,222,21.0,19,0,3,2,28,22065,14.0,1,1,0,0,0,0,0,0,1,0,1
3,0,0,2,5084,46,1,0,1,139,34.0,13,0,4,6,14,15063,14.0,0,0,0,1,0,0,0,1,0,1,0
1,2,0,3,3357,50,0,0,1,74,29.0,9,0,2,2,3,13111,14.0,0,0,0,1,0,0,0,0,0,0,1
2,8,0,4,4766,58,0,0,0,112,19.0,16,0,3,6,22,21148,16.0,0,1,0,0,1,0,0,0,0,0,1
3,8,0,2,5081,17,0,0,1,237,47.0,37,1,1,2,14,49057,25.0,0,1,0,0,0,0,0,1,0,1,0
1,7,0,2,5936,53,0,0,0,231,28.0,14,1,1,4,31,18098,14.0,1,0,1,0,0,0,0,0,0,0,1
3,6,2,2,4529,60,0,0,1,173,35.0,10,0,5,2,29,12057,9.0,0,0,1,0,0,0,0,0,1,1,0
3,6,0,4,4527,55,0,0,1,222,35.0,0,0,6,0,29,11077,0.0,0,1,0,0,0,0,0,0,1,1,0
3,4,2,2,5636,32,0,0,0,140,14.0,4,1,5,1,29,6123,14.0,0,0,1,0,0,0,0,0,1,0,1
3,8,3,4,4210,49,0,0,0,120,23.0,6,1,5,4,29,8118,14.0,0,0,1,0,0,0,0,0,1,1,0
2,1,1,2,4973,51,0,0,0,166,27.0,11,0,1,6,32,14088,14.0,0,0,1,0,1,0,0,0,0,0,1
3,7,3,3,3513,15,0,0,1,253,29.0,15,1,4,3,24,19150,14.0,0,1,0,0,0,0,0,1,0,1,0
3,3,0,2,5631,39,0,0,1,258,34.0,25,1,1,6,6,32061,24.0,0,1,0,0,0,0,0,0,1,1,0
3,6,0,5,5078,51,0,1,1,107,29.0,9,0,3,2,23,12117,5.0,0,0,0,1,0,0,0,0,1,1,0
3,2,0,3,5118,21,0,0,0,205,30.0,20,1,2,5,17,29122,14.0,0,1,0,0,0,0,0,1,0,0,1
3,8,1,2,5279,15,0,0,0,125,16.0,9,1,4,3,14,11128,14.0,0,0,0,1,0,0,0,1,0,0,1
3,3,1,4,6207,26,0,0,1,132,28.0,20,0,4,4,28,23136,14.0,0,1,0,0,0,0,0,0,1,1,0
3,8,0,2,4980,22,0,0,0,245,18.0,24,0,2,2,14,31118,15.0,0,0,0,1,0,0,0,1,0,0,1
3,7,2,1,5498,40,0,0,0,151,25.0,16,1,5,4,6,21073,14.0,0,1,0,0,0,0,0,0,1,0,1
1,8,2,2,4905,35,0,0,1,84,38.0,6,0,5,1,31,8131,3.0,0,1,0,0,0,0,0,0,0,1,0
2,5,5,2,6227,58,0,0,1,199,38.0,18,0,4,4,27,21061,14.0,0,1,0,0,0,1,0,0,0,1,0
2,6,0,5,4238,37,0,0,1,70,33.0,18,0,5,6,19,23078,13.0,0,0,0,1,0,1,0,0,0,0,1
3,4,0,4,4844,23,0,0,1,271,28.0,6,0,2,1,14,8083,3.0,0,0,0,1,0,0,0,1,0,0,1
3,8,0,2,5187,25,0,0,0,79,36.0,32,0,2,6,24,44088,17.0,0,1,0,0,0,0,0,1,0,1,0
1,5,0,4,4440,46,0,0,0,88,26.0,25,1,1,5,30,32064,21.0,1,0,0,1,0,0,0,0,0,0,1
3,0,2,4,3743,36,0,0,0,61,16.0,27,0,1,3,24,34090,14.0,0,1,0,0,0,0,0,1,0,0,1
3,4,2,4,5306,26,0,0,1,242,53.0,10,0,5,4,28,12102,14.0,0,1,0,0,0,0,0,0,1,0,1
2,7,3,3,4064,62,0,0,0,199,41.0,21,0,4,2,19,24107,14.0,0,0,0,1,0,1,0,0,0,1,0
2,0,0,5,4508,62,0,0,0,147,27.0,26,0,2,4,26,33089,14.0,0,0,0,1,0,0,1,0,0,1,0
2,0,0,3,5007,67,0,0,0,134,36.0,19,0,1,6,1,24143,14.0,0,1,0,0,1,0,0,0,0,1,0
3,7,0,4,4635,41,0,0,1,216,22.0,15,0,3,6,28,18130,8.0,0,1,0,0,0,0,0,0,1,1,0
1,7,0,4,3412,31,1,0,1,177,36.0,9,0,3,6,15,11119,7.0,0,0,0,1,0,0,0,0,1,1,0
2,6,0,4,3604,34,0,0,1,107,41.0,10,0,2,2,11,13149,7.0,1,0,0,1,0,0,1,0,0,0,1
2,6,0,2,4408,51,1,0,1,135,30.0,5,0,5,1,26,6071,2.0,0,1,0,0,0,0,1,0,0,1,0
2,8,0,3,4895,49,0,0,1,177,32.0,16,0,3,6,32,19125,16.0,1,0,1,0,1,0,0,0,0,0,1
3,5,2,2,5115,56,0,0,1,182,33.0,4,0,2,3,17,5059,14.0,0,1,0,0,0,0,0,1,0,0,1
2,7,1,3,4711,27,0,0,0,122,18.0,19,1,1,5,27,25080,19.0,0,1,0,0,0,1,0,0,0,0,1
1,1,2,2,4776,64,1,0,1,121,24.0,20,0,1,2,2,26109,14.0,0,0,1,0,0,0,0,0,1,1,0
3,4,0,2,6982,33,0,0,1,258,28.0,9,1,1,4,29,12135,6.0,0,1,0,0,0,0,0,0,1,1,0
3,7,3,2,5662,34,0,0,0,203,20.0,6,0,3,2,6,7146,14.0,0,0,0,1,0,0,0,0,1,0,1
3,0,0,3,5091,57,0,0,0,231,24.0,14,0,4,5,10,16105,14.0,0,0,0,1,0,0,0,1,0,0,1
2,0,2,1,5645,30,1,1,1,259,41.0,12,0,1,3,18,16058,14.0,0,1,0,0,1,0,0,0,0,1,0
1,8,1,2,3938,27,0,0,0,150,29.0,24,1,2,4,3,31149,16.0,1,1,0,0,0,0,0,0,0,0,1
2,0,0,4,3713,49,0,0,0,77,30.0,27,0,4,4,19,31073,14.0,1,0,0,1,0,1,0,0,0,0,1
2,6,0,2,4831,28,0,0,1,185,45.0,25,1,3,2,11,30068,14.0,0,0,1,0,0,0,1,0,0,1,0
3,5,0,3,4834,21,0,0,1,108,32.0,13,1,1,3,14,16099,10.0,0,1,0,0,0,0,0,1,0,1,0
3,4,0,2,5309,69,0,0,1,216,42.0,36,0,5,6,14,48096,22.0,1,0,1,0,0,0,0,1,0,1,0
2,0,0,2,4894,29,0,0,1,261,26.0,15,0,4,6,26,17143,14.0,0,0,1,0,0,0,1,0,0,0,1
3,5,0,2,4820,34,0,0,1,211,21.0,33,0,5,2,14,43116,24.0,1,1,0,0,0,0,0,1,0,1,0
1,8,0,2,4155,31,0,0,1,80,34.0,18,0,4,6,8,23081,15.0,0,1,0,0,0,0,0,0,1,0,1
3,5,1,3,4543,44,0,0,1,210,44.0,26,0,3,2,23,31133,16.0,0,0,0,1,0,0,0,0,1,1,0
2,0,5,3,4977,63,0,0,1,232,21.0,14,0,5,5,19,18104,14.0,0,0,0,1,0,1,0,0,0,1,0
3,5,1,4,3779,56,0,0,1,81,23.0,30,1,2,4,23,40121,25.0,0,0,0,1,0,0,0,0,1,1,0
2,8,0,2,4072,63,0,0,0,173,22.0,4,1,1,2,12,6134,14.0,0,0,1,0,1,0,0,0,0,0,1
3,6,1,2,5022,64,0,0,1,198,26.0,11,1,2,6,23,15124,7.0,0,1,0,0,0,0,0,0,1,0,1
2,5,0,2,4883,41,0,0,0,173,22.0,18,0,5,6,19,23066,11.0,0,1,0,0,0,1,0,0,0,1,0
3,7,0,2,5999,22,0,0,0,95,34.0,0,0,6,0,29,13055,0.0,0,0,1,0,0,0,0,0,1,1,0
2,6,0,3,4842,62,1,1,0,190,24.0,25,0,3,5,20,29149,21.0,0,0,1,0,0,0,1,0,0,1,0
2,5,2,2,3637,61,0,1,1,111,28.0,6,0,4,2,26,6068,14.0,0,1,0,0,0,0,1,0,0,0,1
1,4,0,3,5127,20,1,0,1,255,28.0,11,1,2,1,2,16085,5.0,0,0,0,1,0,0,0,0,1,1,0
3,0,0,4,5078,30,0,0,1,206,26.0,14,0,2,4,28,18092,14.0,0,1,0,0,0,0,0,0,1,1,0
2,3,0,4,4444,33,0,0,1,183,29.0,24,0,4,2,11,28089,18.0,0,0,0,1,0,0,1,0,0,0,1
3,6,0,4,3496,53,0,0,1,142,24.0,9,1,1,5,14,13125,14.0,0,0,0,1,0,0,0,1,0,1,0
2,6,0,4,3783,50,0,0,1,133,25.0,23,1,1,4,26,32094,24.0,1,0,0,1,0,0,1,0,0,1,0
2,4,1,3,4300,64,0,0,1,162,31.0,19,0,4,4,26,22117,12.0,0,0,0,1,0,0,1,0,0,1,0
3,6,0,3,3565,64,0,0,1,188,30.0,4,0,5,1,28,5138,4.0,0,1,0,0,0,0,0,0,1,0,1
2,8,0,4,3628,25,0,0,1,99,20.0,6,0,3,1,22,7057,5.0,0,1,0,0,1,0,0,0,0,0,1
3,5,4,3,4226,20,0,0,0,254,43.0,20,0,2,4,10,25133,14.0,1,1,0,0,0,0,0,1,0,1,0
1,8,0,2,5088,27,0,0,0,249,27.0,12,1,5,3,16,15108,7.0,0,0,1,0,0,0,0,0,0,1,0
3,1,0,2,4617,23,0,0,1,58,37.0,7,0,4,2,5,9056,14.0,0,1,0,0,0,0,0,1,0,1,0
1,1,0,2,3968,60,0,0,1,161,20.0,18,0,3,4,21,23129,14.0,0,0,1,0,0,0,0,0,0,1,0
2,2,0,3,5282,67,0,0,0,205,20.0,25,0,3,4,27,29149,14.0,0,1,0,0,0,1,0,0,0,0,1
2,8,1,2,4196,68,0,0,1,107,28.0,6,0,5,1,19,8143,5.0,0,0,1,0,0,1,0,0,0,1,0
2,5,0,3,4856,64,0,0,1,269,37.0,22,1,1,2,1,29059,13.0,0,0,0,1,1,0,0,0,0,1,0
1,4,0,8,4917,23,0,0,1,128,28.0,20,0,4,5,31,24143,15.0,0,0,0,0,0,0,0,0,0,1,0
3,8,1,1,5123,68,1,0,1,231,36.0,37,1,1,4,14,49076,24.0,1,1,0,0,0,0,0,1,0,1,0
3,4,1,2,4624,64,0,0,1,206,39.0,22,0,5,2,23,27061,14.0,0,0,0,1,0,0,0,0,1,1,0
3,8,3,2,4801,16,0,0,0,84,20.0,4,0,3,1,28,4068,14.0,0,1,0,0,0,0,0,0,1,0,1
3,8,1,5,4164,33,0,0,0,116,42.0,12,0,5,6,6,15113,14.0,0,0,0,1,0,0,0,0,1,0,1
3,7,3,4,4060,48,0,0,1,188,27.0,7,1,2,3,23,10111,14.0,0,0,0,1,0,0,0,0,1,0,1
1,8,1,4,5724,45,0,0,1,209,29.0,10,1,1,5,15,14124,7.0,0,0,0,1,0,0,0,0,1,1,0
2,6,3,5,4661,42,0,0,1,131,26.0,14,0,3,4,26,16144,14.0,0,0,0,0,0,0,1,0,0,0,1
1,4,0,4,6664,45,0,0,0,119,21.0,23,1,4,4,15,29147,14.0,0,0,0,1,0,0,0,0,1,0,1
1,0,1,4,5161,28,1,0,1,97,45.0,9,0,1,1,9,12067,14.0,0,0,0,1,0,0,0,0,1,0,1
2,5,0,4,4407,61,0,0,1,67,32.0,23,0,2,2,19,29069,17.0,0,1,0,0,0,1,0,0,0,1,0
3,3,0,3,5173,27,0,0,1,239,40.0,13,1,1,2,24,19087,4.0,0,1,0,0,0,0,0,1,0,0,1
1,2,3,2,6021,26,0,0,1,172,30.0,22,0,3,4,9,25079,14.0,0,0,1,0,0,0,0,0,1,0,1
2,3,0,4,4804,68,0,0,0,168,31.0,30,1,3,4,1,39150,16.0,0,0,0,1,1,0,0,0,0,1,0
2,8,0,4,4802,21,0,0,0,168,39.0,27,0,2,5,19,34147,22.0,0,1,0,0,0,1,0,0,0,0,1
3,7,0,4,4313,40,0,0,0,248,24.0,4,0,5,1,25,5106,1.0,0,0,0,1,0,0,0,1,0,0,1
3,1,0,2,4467,55,0,0,1,102,31.0,21,0,2,6,25,26110,14.0,0,0,1,0,0,0,0,1,0,1,0
3,2,0,3,5475,22,0,0,0,155,28.0,29,0,5,2,14,39055,14.0,0,0,0,1,0,0,0,1,0,0,1
1,7,0,2,4893,31,0,0,1,145,26.0,33,0,4,3,3,41115,26.0,0,0,0,1,0,0,0,0,0,0,1
3,1,3,3,4881,44,0,0,1,197,27.0,26,0,2,2,28,32104,14.0,0,1,0,0,0,0,0,0,1,0,1
2,5,0,3,4183,18,0,0,1,223,50.0,12,1,3,1,11,16102,3.0,0,0,0,1,0,0,1,0,0,1,0
1,3,0,3,4009,44,0,0,0,146,32.0,0,0,6,0,21,8072,2.0,0,0,1,0,0,0,0,0,0,1,0
2,0,0,2,4850,36,0,0,1,191,36.0,21,0,5,3,12,29112,14.0,0,0,0,1,1,0,0,0,0,0,1
2,7,4,3,4672,61,1,0,1,263,38.0,18,0,2,1,26,22088,10.0,0,1,0,0,0,0,1,0,0,0,1
2,0,0,2,4469,67,0,0,0,219,19.0,9,0,5,5,19,12069,14.0,0,1,0,0,0,1,0,0,0,0,1
2,4,0,3,5163,55,0,0,1,176,27.0,19,0,2,6,12,24096,14.0,0,1,0,0,1,0,0,0,0,1,0
2,0,0,7,4960,33,0,0,0,213,25.0,9,0,5,1,26,12085,14.0,0,0,0,1,0,0,1,0,0,0,1
2,3,0,3,5390,30,0,0,1,152,42.0,18,0,5,5,32,25091,11.0,0,0,1,0,1,0,0,0,0,1,0
2,0,0,2,5070,32,0,0,1,219,43.0,22,0,2,6,1,28080,14.0,0,0,1,0,1,0,0,0,0,1,0
3,3,1,2,6074,48,1,0,1,109,37.0,4,0,3,2,23,5064,1.0,0,1,0,0,0,0,0,0,1,0,1
3,1,1,3,4480,35,0,0,0,216,28.0,16,0,2,5,23,21108,14.0,0,0,1,0,0,0,0,0,1,0,1
3,7,0,4,4798,60,0,0,0,122,37.0,16,0,4,4,17,19121,9.0,0,1,0,0,0,0,0,1,0,1,0
3,0,2,3,5106,22,0,0,0,186,20.0,22,0,3,3,6,26148,14.0,0,0,0,1,0,0,0,0,1,1,0
3,3,0,3,4945,25,0,0,1,145,33.0,29,1,4,5,10,38147,22.0,0,0,0,1,0,0,0,1,0,1,0
3,3,0,3,6277,15,0,0,1,193,20.0,32,0,5,4,23,42106,20.0,0,1,0,0,0,0,0,0,1,1,0
2,4,1,2,3805,51,0,0,0,129,20.0,34,1,1,6,12,45092,21.0,0,0,1,0,1,0,0,0,0,0,1
3,0,0,3,5801,31,1,0,1,215,28.0,15,0,4,6,23,18074,14.0,0,1,0,0,0,0,0,0,1,0,1
3,2,0,4,4164,18,0,0,1,132,25.0,25,0,3,3,24,31129,14.0,0,1,0,0,0,0,0,1,0,0,1
3,6,2,4,5544,33,0,0,0,228,24.0,15,1,1,2,6,20102,14.0,0,0,0,1,0,0,0,0,1,1,0
2,5,3,2,4784,50,0,0,0,175,19.0,6,1,5,1,26,8116,14.0,0,1,0,0,0,0,1,0,0,0,1
2,3,0,3,4160,46,0,0,1,189,35.0,9,0,5,3,1,13140,4.0,0,1,0,0,1,0,0,0,0,1,0
1,4,0,3,4807,33,0,0,0,89,33.0,25,1,1,3,3,32067,24.0,0,0,1,0,0,0,0,0,0,1,0
3,1,0,4,5398,65,1,0,1,147,49.0,11,1,2,6,6,15073,14.0,0,1,0,0,0,0,0,0,1,1,0
1,6,3,6,4941,34,0,0,1,161,37.0,6,1,1,4,3,8132,14.0,0,0,0,1,0,0,0,0,0,1,0
2,3,0,2,4461,21,0,0,1,192,23.0,20,1,4,2,32,25142,16.0,0,0,1,0,1,0,0,0,0,0,1
3,2,1,3,6111,40,0,0,0,122,36.0,18,1,3,6,6,22089,14.0,1,1,0,0,0,0,0,0,1,0,1
2,6,3,7,4572,15,0,0,0,111,16.0,9,0,5,5,26,11108,14.0,0,0,0,0,0,0,1,0,0,0,1
2,1,5,5,3990,54,0,0,1,196,33.0,20,0,4,6,19,23120,14.0,0,0,0,1,0,1,0,0,0,1,0
2,6,0,3,4260,15,0,0,1,63,18.0,11,0,2,2,26,15107,14.0,0,0,0,1,0,0,1,0,0,1,0
2,3,0,2,5643,31,0,0,1,70,24.0,21,0,5,2,11,29068,15.0,0,0,0,1,0,0,1,0,0,0,1
2,1,0,3,5553,59,0,0,1,215,30.0,38,0,1,3,32,52093,14.0,0,0,1,0,1,0,0,0,0,1,0
1,7,2,4,5540,65,0,0,1,207,24.0,8,1,2,2,30,11067,14.0,0,0,0,1,0,0,0,0,0,1,0
2,3,1,2,5547,46,0,0,1,217,25.0,14,1,1,4,19,19062,6.0,0,0,1,0,0,1,0,0,0,1,0
2,7,1,3,5345,48,0,0,1,60,37.0,5,0,2,2,19,7133,4.0,0,0,1,0,0,1,0,0,0,1,0
2,0,2,4,4439,46,0,0,0,128,30.0,25,0,4,2,26,28134,14.0,0,0,0,1,0,0,1,0,0,0,1
2,7,0,2,4332,25,0,0,1,163,30.0,7,0,5,1,32,9059,2.0,0,0,1,0,1,0,0,0,0,1,0
3,3,3,3,3701,40,0,0,0,162,26.0,24,1,5,2,10,31121,22.0,0,1,0,0,0,0,0,1,0,1,0
1,4,3,2,5573,63,0,0,0,233,17.0,13,0,2,5,21,17102,14.0,0,0,1,0,0,0,0,0,0,0,1
3,7,2,2,5907,48,0,0,0,118,31.0,6,1,5,6,28,8057,14.0,1,1,0,0,0,0,0,0,1,0,1
